gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1890722082	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15261898	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.455327	-89.780869	193.0						2018-08-08T14:38:00Z	8	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15261898			2018-08-09T15:00:50Z	CC_BY_NC_4_0	Judy Gallagher	Judy Gallagher			2019-03-19T20:01:24.533Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890718941	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15244970	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	HN		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.099445	-86.892502							2018-08-02T13:14:58Z	2	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15244970				CC_BY_NC_4_0	Alex Rebelo	Alex Rebelo			2019-03-19T20:01:16.511Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890717523	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15235817	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.012202	-97.33632							2017-11-20T10:42:00Z	20	11	2017	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15235817			2018-08-08T19:49:18Z	CC_BY_NC_4_0	Mauricio Hernández Sánchez	Mauricio Hernández Sánchez			2019-03-19T20:01:12.872Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890717448	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15235404	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.406266	-88.819755	62.0						2018-08-08T12:27:00Z	8	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15235404			2018-08-08T19:30:27Z	CC_BY_NC_4_0	Don Abrams	Don Abrams			2019-03-19T20:01:12.947Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1890713610	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15217312	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.793204	-90.124215	10.0						2018-08-07T17:27:22Z	7	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15217312			2018-08-08T03:33:52Z	CC_BY_NC_4_0	vireolanius	vireolanius			2019-03-19T20:01:03.841Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890705158	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15185020	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.76168	-80.19179	13919.0						2011-07-30T00:00:00Z	30	7	2011	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15185020			2018-08-07T03:26:36Z	CC_BY_NC_4_0	filiperibeiro	filiperibeiro			2019-03-19T20:00:43.892Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890693047	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15135450	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.50997	-95.662575							2018-08-03T15:59:00Z	3	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15135450			2018-08-05T15:04:16Z	CC_BY_NC_4_0	Natasha Haggard	Natasha Haggard			2019-03-19T20:00:14.777Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1890692673	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15134072	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.79211	-90.126886							2018-08-03T10:36:00Z	3	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15134072			2018-08-05T14:15:18Z	CC_BY_NC_4_0	Thomas Koffel	Thomas Koffel			2019-03-19T20:00:14.155Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890684225	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15100336	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.727792	-84.368064	6.0						2018-08-04T08:20:35Z	4	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15100336			2018-08-04T12:26:34Z	CC_BY_NC_4_0	kstoy	kstoy			2019-03-19T19:59:54.452Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890679599	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15081631	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.996175	-84.438233	8.0						2018-08-03T15:28:35Z	3	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15081631			2018-08-03T19:32:30Z	CC_BY_NC_4_0	Madison Gover	Madison Gover			2019-03-19T19:59:44.476Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890665137	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10905509	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.328028	-79.263426	196.0						2013-07-06T00:00:00Z	6	7	2013	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	10905509			2018-04-14T16:00:37Z	CC_BY_NC_4_0	Mike G. Rutherford	Mike G. Rutherford			2019-03-19T19:16:59.345Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890154378	eb521f93-d62d-4332-a5f0-989ed94d9cc4	MPEG.ARA 034059	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	BR	Museu Paraense Emílio Goeldi - Campus de Pesquisa	4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4	-1.451233	-48.444256							2015-09-01T00:00:00Z	1	9	2015	2158546	2158546	PRESERVED_SPECIMEN	MPEG	ARA	MPEG.ARA 034059				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Pantoja, P.			2018-12-23T11:44:01.948Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890154231	eb521f93-d62d-4332-a5f0-989ed94d9cc4	MPEG.ARA 033887	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	BR	Museu Paraense Emílio Goeldi - Campus de Pesquisa	4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4	-1.451233	-48.444256							2016-05-01T00:00:00Z	1	5	2016	2158546	2158546	PRESERVED_SPECIMEN	MPEG	ARA	MPEG.ARA 033887				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Pantoja, P.			2018-12-23T11:44:01.933Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890154104	eb521f93-d62d-4332-a5f0-989ed94d9cc4	MPEG.ARA 033782	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	BR	Museu Paraense Emílio Goeldi - Campus de Pesquisa	4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4	-1.451233	-48.444256							2017-03-28T00:00:00Z	28	3	2017	2158546	2158546	PRESERVED_SPECIMEN	MPEG	ARA	MPEG.ARA 033782				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Aguiar-Neto, M. B.			2018-12-23T11:44:01.911Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890082914	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15018583	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.853186	-77.978202	10.0						2018-08-01T11:57:11Z	1	8	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	15018583			2018-08-02T14:37:03Z	CC_BY_NC_4_0	Bill	Bill			2019-03-19T19:59:09.470Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890069662	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14964139	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.538336	-81.379236	16866.0						2009-10-01T11:12:00Z	1	10	2009	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14964139			2018-07-30T21:20:36Z	CC_BY_NC_4_0	Alex Lamoreaux	Alex Lamoreaux			2019-03-19T19:58:38.599Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890051061	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14843103	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.232119	-97.653402	31.0						2018-07-28T09:45:00Z	28	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14843103			2018-07-28T18:43:32Z	CC_BY_NC_4_0	Greg Lasley	Greg Lasley			2019-03-19T19:57:40.820Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890049880	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14835039	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.459933	-82.135492	5.0						2018-07-28T10:33:15Z	28	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14835039			2018-07-30T13:41:19Z	CC_BY_NC_4_0	tulalola	tulalola			2019-03-19T19:57:36.729Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1890036080	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14058297	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.515656	-82.718536							2018-07-04T18:25:39Z	4	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14058297				CC_BY_NC_4_0	martz	martz			2019-03-19T19:46:01.738Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883968995	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14773130	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.958532	-95.583573	22.0						2018-07-26T18:04:22Z	26	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14773130			2018-07-27T02:20:48Z	CC_BY_NC_4_0	Blake Bringhurst	Blake Bringhurst			2019-03-19T19:57:05.251Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883968535	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14770809	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.08613	-86.852797	8.0						2018-07-22T20:10:00Z	22	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14770809			2018-07-27T01:12:06Z	CC_BY_NC_4_0	Luis Guillermo	Luis Guillermo			2019-03-19T19:57:04.467Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883965866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14752193	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.975642	-96.889964	10017.0						2017-08-24T01:32:00Z	24	8	2017	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14752193			2018-07-26T15:51:34Z	CC_BY_NC_4_0	dhutch2018	dhutch2018			2019-03-19T19:56:54.382Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883963810	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14739200	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.787258	-100.345955	2.0						2018-07-25T20:02:00Z	25	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14739200			2018-07-26T22:42:51Z	CC_BY_NC_4_0	Janet Guardiola	Janet Guardiola			2019-03-19T19:56:47.501Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883948135	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14663169	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.38815	-88.781661	30.0						2018-07-23T14:13:00Z	23	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14663169			2018-07-23T23:19:23Z	CC_BY_NC_4_0	Janet Wright	Janet Wright			2019-03-19T19:56:00.895Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883945589	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14645345	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	24.81457	-80.820065	50.0						2018-07-20T15:40:00Z	20	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14645345			2018-07-23T16:33:01Z	CC_BY_NC_4_0	Nils Tack	Nils Tack			2019-03-19T19:55:52.635Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1883944566	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14641056	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.825826	-80.804172	28762.0						2018-07-21T16:49:06Z	21	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14641056			2018-07-23T14:28:58Z	CC_BY_NC_4_0	carolinashepherd	carolinashepherd			2019-03-19T19:55:49.441Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883940434	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14625294	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	31.323048	-89.212672	100.0						2018-07-22T18:19:00Z	22	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14625294			2018-07-23T00:13:30Z	CC_BY_NC_4_0	Lillie	Lillie			2019-03-19T19:55:36.825Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883932690	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14593220	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.558705	-80.451767	10.0						2018-07-21T15:11:07Z	21	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14593220			2018-07-22T02:31:11Z	CC_BY_NC_4_0	jheiser	jheiser			2019-03-19T19:55:12.721Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883928384	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14575811	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.984406	-75.653862							2018-07-20T16:46:29Z	20	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14575811			2018-07-21T17:13:21Z	CC_BY_NC_4_0	Lillian Ledford	Lillian Ledford			2019-03-19T19:55:00.008Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883925141	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14561576	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.21337	-159.592719	1159.0						2010-04-17T11:52:00Z	17	4	2010	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14561576			2018-07-21T03:18:25Z	CC_BY_NC_4_0	guyincognito	guyincognito			2019-03-19T19:54:48.905Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883922054	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14549253	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.62056	-79.435351	28790.0						2018-07-19T15:00:00Z	19	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14549253			2018-07-20T18:55:21Z	CC_BY_NC_4_0	Tom Dooling	Tom Dooling			2019-03-19T19:54:39.885Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883915899	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14391404	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.852926	-75.977985	14503.0						2018-07-13T00:00:00Z	13	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14391404			2018-07-15T20:08:40Z	CC_BY_NC_4_0	rae1211	rae1211			2019-03-19T19:52:44.992Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1883564611	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14532898	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	31.984528	-95.889145	300.0						2018-07-19T11:37:00Z	19	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14532898			2018-07-20T02:36:52Z	CC_BY_NC_4_0	Greg Lasley	Greg Lasley			2019-04-10T07:53:09.205Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883563153	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14526106	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.211308	-81.862122							2018-06-14T20:22:09Z	14	6	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14526106			2018-07-19T22:00:30Z	CC_BY_NC_4_0	daltonridgdill	daltonridgdill			2019-03-19T19:54:23.031Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883561319	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14515324	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.251062	-96.789265	2.0						2018-07-18T19:49:00Z	18	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14515324			2018-07-19T15:29:57Z	CC_BY_NC_4_0	Jon McIntyre	Jon McIntyre			2019-03-19T19:54:15.311Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883561100	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14514541	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	CO		28eb1a3f-1c15-4a95-931a-4af90ecb574d	6.317266	-75.553423	15.0						2018-07-19T04:53:00Z	19	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14514541			2018-07-19T14:57:17Z	CC_BY_NC_4_0	Ines Barracuda	Ines Barracuda			2019-03-19T19:54:14.891Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883556329	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14492172	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.054524	-76.647544	67.0						2018-07-14T08:19:00Z	14	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14492172			2018-07-18T20:32:57Z	CC_BY_NC_4_0	K.C. Bergdoll	K.C. Bergdoll			2019-03-19T19:53:58.238Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883555664	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14487296	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.538105	-96.893267							2018-07-15T19:10:00Z	15	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14487296			2018-08-03T00:55:36Z	CC_BY_NC_4_0	rabuhe	rabuhe			2019-03-19T19:53:55.812Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883552921	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14472583	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.833535	-97.473717							2018-07-08T12:17:00Z	8	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14472583			2018-07-18T07:17:54Z	CC_BY_NC_4_0	Meghan Cassidy	Meghan Cassidy			2019-03-19T19:53:45.916Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1883552425	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14469780	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Gasteracantha	Gasteracantha cancriformis		SPECIES	Gasteracantha cancriformis (Linnaeus, 1758)	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.853109	-99.823653	14128.0						2018-07-15T22:47:00Z	15	7	2018	2158546	2158546	HUMAN_OBSERVATION	iNaturalist	Observations	14469780			2018-07-18T04:24:11Z	CC_BY_NC_4_0	trust2no1	trust2no1			2019-03-19T19:53:44.445Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
